Date,Open,High,Low,Close,Adj Close,Volume
2017-12-01,2.850000,2.851000,2.778000,2.788000,2.725598,9546559
2017-12-04,2.818000,2.832000,2.789000,2.814000,2.751015,4843133
2017-12-05,2.816000,2.820000,2.777000,2.780000,2.717777,21995812
2017-12-06,2.761000,2.765000,2.715000,2.742000,2.680627,63114061
2017-12-07,2.742000,2.749000,2.703000,2.715000,2.654231,45913109
2017-12-08,2.730000,2.755000,2.715000,2.719000,2.658142,6263789
2017-12-11,2.732000,2.732000,2.671000,2.703000,2.642500,11085054
2017-12-12,2.666000,2.680000,2.652000,2.661000,2.661000,20862681
2017-12-13,2.671000,2.678000,2.650000,2.650000,2.650000,43792918
2017-12-14,2.642000,2.698000,2.635000,2.666000,2.666000,33314926
2017-12-15,2.659000,2.688000,2.635000,2.657000,2.657000,26800647
2017-12-18,2.664000,2.743000,2.664000,2.728000,2.728000,9160274
2017-12-19,2.723000,2.738000,2.712000,2.712000,2.712000,6857772
2017-12-20,2.707000,2.721000,2.664000,2.664000,2.664000,6940867
2017-12-21,2.663000,2.706000,2.647000,2.706000,2.706000,5771227
2017-12-22,2.660000,2.706000,2.660000,2.689000,2.689000,2595017
2017-12-27,2.689000,2.700000,2.680000,2.690000,2.690000,2031849
2017-12-28,2.696000,2.698000,2.671000,2.684000,2.684000,2191338
2017-12-29,2.685000,2.690000,2.661000,2.678000,2.678000,2693085
2018-01-02,2.678000,2.713000,2.665000,2.708000,2.708000,4243833
2018-01-03,2.718000,2.722000,2.680000,2.702000,2.702000,4135998
2018-01-04,2.710000,2.768000,2.710000,2.751000,2.751000,4964812
2018-01-05,2.767000,2.819000,2.767000,2.810000,2.810000,7656609
2018-01-08,2.824000,2.829000,2.787000,2.793000,2.793000,4673893
2018-01-09,2.797000,2.857000,2.797000,2.840000,2.840000,6818700
2018-01-10,2.843000,2.870000,2.824000,2.854000,2.854000,5154136
2018-01-11,2.853000,2.868000,2.832000,2.849000,2.849000,8904559
2018-01-12,2.860000,2.892000,2.850000,2.865000,2.865000,4554698
2018-01-15,2.873000,2.877000,2.859000,2.859000,2.859000,2439671
2018-01-16,2.858000,2.912000,2.855000,2.870000,2.870000,4133475
2018-01-17,2.854000,2.868000,2.830000,2.844000,2.844000,6926063
2018-01-18,2.848000,2.869000,2.841000,2.854000,2.854000,3370011
2018-01-19,2.854000,2.885000,2.849000,2.867000,2.867000,4419909
2018-01-22,2.868000,2.911000,2.858000,2.906000,2.906000,3767938
2018-01-23,2.920000,2.930000,2.892000,2.917000,2.917000,9967807
2018-01-24,2.920000,2.938000,2.893000,2.895000,2.895000,4921182
2018-01-25,2.899000,2.950000,2.898000,2.933000,2.933000,6409454
2018-01-26,2.933000,2.955000,2.906000,2.930000,2.930000,5870245
2018-01-29,2.936000,2.939000,2.920000,2.922000,2.922000,3596289
2018-01-30,2.909000,2.918000,2.844000,2.859000,2.859000,6713109
2018-01-31,2.851000,2.876000,2.841000,2.861000,2.861000,5641540
2018-02-01,2.876000,2.906000,2.854000,2.879000,2.879000,3426619
2018-02-02,2.876000,2.896000,2.848000,2.877000,2.877000,3579203
2018-02-05,2.859000,2.859000,2.811000,2.819000,2.819000,4161829
2018-02-06,2.733000,2.762000,2.680000,2.710000,2.710000,6685044
2018-02-07,2.760000,2.772000,2.715000,2.755000,2.755000,5270090
2018-02-08,2.785000,2.820000,2.717000,2.727000,2.727000,8494576
2018-02-09,2.721000,2.734000,2.677000,2.716000,2.716000,5039989
2018-02-12,2.751000,2.765000,2.730000,2.732000,2.732000,7903177
2018-02-13,2.733000,2.742000,2.713000,2.726000,2.726000,4555815
2018-02-14,2.743000,2.760000,2.701000,2.710000,2.710000,4535672
2018-02-15,2.740000,2.747000,2.695000,2.714000,2.714000,4473343
2018-02-16,2.738000,2.758000,2.726000,2.755000,2.755000,6924711
2018-02-19,2.770000,2.784000,2.747000,2.748000,2.748000,3553518
2018-02-20,2.750000,2.778000,2.750000,2.770000,2.770000,3025843
2018-02-21,2.767000,2.781000,2.751000,2.775000,2.775000,3818475
2018-02-22,2.758000,2.780000,2.753000,2.772000,2.772000,2507589
2018-02-23,2.777000,2.783000,2.759000,2.772000,2.772000,2399695
2018-02-26,2.783000,2.792000,2.766000,2.781000,2.781000,5043233
2018-02-27,2.789000,2.802000,2.774000,2.778000,2.778000,3078909
2018-02-28,2.770000,2.795000,2.764000,2.770000,2.770000,4752678
2018-03-01,2.760000,2.760000,2.715000,2.720000,2.720000,5204707
2018-03-02,2.704000,2.704000,2.636000,2.647000,2.647000,5321242
2018-03-05,2.644000,2.656000,2.623000,2.647000,2.647000,4276144
2018-03-06,2.675000,2.685000,2.656000,2.656000,2.656000,2989016
2018-03-07,2.650000,2.681000,2.642000,2.681000,2.681000,4246226
2018-03-08,2.684000,2.699000,2.656000,2.697000,2.697000,3648463
2018-03-09,2.700000,2.735000,2.685000,2.724000,2.724000,3512331
