Date,Open,High,Low,Close,Adj Close,Volume
2017-09-11,null,null,null,null,null,null
2017-09-12,73.139999,73.139999,71.980003,72.209999,72.209999,188517
2017-09-13,72.250000,72.620003,71.820000,72.080002,72.080002,135361
2017-09-14,71.519997,71.519997,70.360001,70.400002,70.400002,256666
2017-09-15,70.349998,70.529999,69.209999,70.099998,70.099998,262896
2017-09-18,70.300003,70.989998,69.750000,69.750000,69.750000,240963
2017-09-19,69.750000,70.650002,69.690002,70.430000,70.430000,172412
2017-09-20,70.489998,70.849998,69.150002,69.250000,69.250000,158508
2017-09-21,69.349998,69.839996,68.339996,69.529999,69.529999,151360
2017-09-22,69.519997,69.519997,68.580002,68.680000,68.680000,168705
2017-09-25,68.750000,68.750000,67.900002,68.040001,68.040001,157244
2017-09-26,67.919998,68.160004,67.620003,67.989998,67.989998,143657
2017-09-27,68.139999,68.449997,67.910004,68.180000,68.180000,169972
2017-09-28,68.320000,68.500000,67.370003,67.720001,67.720001,105567
2017-09-29,67.779999,68.050003,67.150002,68.050003,68.050003,113347
2017-10-02,67.589996,67.739998,67.059998,67.489998,67.489998,114616
2017-10-03,67.449997,67.449997,66.610001,67.269997,67.269997,74499
2017-10-04,66.989998,67.150002,65.150002,65.839996,65.839996,249763
2017-10-05,65.510002,68.470001,65.510002,68.279999,68.279999,221060
2017-10-06,68.269997,68.320000,66.989998,67.000000,67.000000,273406
2017-10-09,67.379997,68.459999,67.209999,67.870003,67.870003,172238
2017-10-10,67.690002,67.879997,66.589996,67.800003,67.800003,143991
2017-10-11,68.300003,69.089996,68.000000,68.820000,68.820000,171647
2017-10-12,68.959999,69.099998,67.839996,68.180000,68.180000,104542
2017-10-13,68.809998,68.830002,68.110001,68.400002,68.400002,109510
2017-10-16,68.500000,68.610001,67.470001,68.330002,68.330002,175655
2017-10-17,68.320000,70.070000,68.080002,69.540001,69.540001,126148
2017-10-18,69.750000,69.889999,68.790001,69.470001,69.470001,102509
2017-10-19,69.529999,69.720001,68.260002,68.540001,68.540001,152649
2017-10-20,68.669998,68.809998,67.639999,67.639999,67.639999,138224
2017-10-23,67.870003,67.879997,66.970001,67.139999,67.139999,142440
2017-10-24,67.050003,67.970001,66.669998,66.959999,66.959999,76781
2017-10-25,68.449997,69.320000,67.750000,68.070000,68.070000,243970
2017-10-26,68.269997,68.559998,66.820000,67.889999,67.889999,193013
2017-10-27,68.000000,68.610001,67.620003,68.300003,68.300003,130416
2017-10-30,69.300003,69.889999,68.900002,69.650002,69.650002,182133
2017-10-31,69.889999,71.180000,69.720001,71.110001,71.110001,169011
2017-11-01,71.680000,71.779999,71.010002,71.309998,71.309998,244064
2017-11-02,71.349998,71.480003,69.779999,69.779999,69.779999,167668
2017-11-03,69.839996,69.989998,68.300003,68.720001,68.720001,158787
2017-11-06,68.779999,68.849998,68.000000,68.620003,68.620003,104874
2017-11-07,68.900002,69.120003,67.959999,68.379997,68.379997,130007
2017-11-08,68.379997,69.099998,66.800003,69.019997,69.019997,263509
2017-11-09,69.000000,69.000000,66.230003,66.440002,66.440002,272289
2017-11-10,66.370003,66.470001,64.019997,64.849998,64.849998,221619
2017-11-13,65.250000,65.300003,64.529999,65.199997,65.199997,159591
2017-11-14,65.129997,65.279999,64.580002,64.970001,64.970001,221406
2017-11-15,64.809998,65.720001,64.050003,65.510002,65.510002,132972
2017-11-16,65.739998,67.239998,65.559998,66.930000,66.930000,140064
2017-11-17,67.059998,68.190002,66.400002,68.129997,68.129997,376145
2017-11-20,68.470001,69.250000,68.000000,69.160004,69.160004,261617
2017-11-21,69.449997,69.599998,68.510002,68.650002,68.650002,250368
2017-11-22,68.720001,69.349998,68.519997,68.519997,68.519997,117342
2017-11-23,68.489998,69.099998,67.949997,68.720001,68.720001,90964
2017-11-24,68.519997,69.139999,67.830002,67.839996,67.839996,83602
2017-11-27,67.879997,68.400002,67.529999,68.120003,68.120003,120548
2017-11-28,68.000000,68.000000,67.360001,67.480003,67.480003,129392
2017-11-29,67.800003,68.309998,67.620003,67.760002,67.760002,126174
2017-11-30,67.879997,68.330002,67.760002,68.250000,68.250000,193434
2017-12-01,68.089996,68.300003,67.599998,67.760002,67.760002,169809
2017-12-04,68.129997,68.809998,67.599998,68.459999,68.459999,118309
2017-12-05,68.580002,69.389999,68.580002,69.000000,69.000000,97880
